"Days Inn by Wyndham Toronto West Mississauga, Mississauga",HOTEL,$114 CAD,,See all 672 Hotels.com reviews,Good6.4,"1 room, 1 adult","['43.626422', '-79.629361']"
"Sub-Penthouse 3BDR Corner W/CN Tower Lake Views, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63819', '-79.39771']"
"Toronto Queen Suites, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64171', '-79.42334']"
"Applewood Suites - Luxury 3 BDRM, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64411', '-79.38941']"
"Applewood Suites - Condo Townhome, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.6383', '-79.39775']"
"Applewood Suites - The Wellington Loft, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64337', '-79.39911']"
"Residence & Conference Centre  Toronto Downtown - George Brown College, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.653472', '-79.357255']"
"Executive Skyline Suites, Mississauga",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.58465', '-79.64631']"
"Life Suites Ice - Lake and City View, Toronto",HOTEL,$154 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"City View High-Rise Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64288', '-79.38066']"
"Luxury Homestyle Condo, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.647487', '-79.392882']"
"Living Suites Toronto - Queens Park, Toronto",HOTEL,,,,Good6.0,"1 room, 1 adult","['43.65729', '-79.40252']"
"Liberty Village Condo w/Parking, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.638547', '-79.416381']"
"Humber College Lakeshore Campus Residence, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.59683', '-79.52027']"
,,,,,,,[]
,,,,,,,[]
,,,,,,,[]
,,,,,,,[]
"Sun Suites - Lakeview Suites offered by Short Term Stays, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64052', '-79.39701']"
"Luxurious Toronto Lofts, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64155', '-79.42453']"
"QuickStay - Premium 2bdrm in Yorkville (Yonge & Bloor), Toronto",HOTEL,$156 CAD,,,Good7.0,"1 room, 1 adult","['43.67037', '-79.39413']"
"Canada Suites - 832 Bay St., Toronto",HOTEL,,,,Fair4.6,"1 room, 1 adult","['43.66198', '-79.38649']"
"City Condo by Rogers Centre, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63877', '-79.39892']"
"WithMore Suites-Temperance St Apartments, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6505', '-79.38229']"
"EG Suites - York St Condos 1 near CN Tower offered by Short Term Stays, Toronto",HOTEL,,,,Exceptional10.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"Noel Suites - John and Front St West, Toronto",HOTEL,$134 CAD,,,Superb9.2,"1 room, 1 adult","['43.64832', '-79.39298']"
"The Parkdale Hostellerie, Toronto",HOTEL,$72 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64142', '-79.43134']"
"Life Suites Rogers Centre, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64007', '-79.39334']"
"The Broadview Hotel, Toronto",HOTEL,$229 CAD,,,10.0,"1 room, 1 adult","['43.65898', '-79.34994']"
,,,,,,,[]
"Atlas Suites College St Furnished Apts, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.65729', '-79.40252']"
"Quartz Suite by Rogers Centre, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63834', '-79.39822']"
"Bisha Hotel Toronto, Toronto",HOTEL,$296 CAD,,,10.0,"1 room, 1 adult","['43.64572', '-79.3923']"
"Palace Hotel North York Centre, Toronto",HOTEL,$118 CAD,,,Good7.2,"1 room, 1 adult","['43.76916', '-79.41017']"
"Noel Suites-York St and Lakeshore Blvd, Toronto",HOTEL,$143 CAD,,,Very Good8.0,"1 room, 1 adult","['43.641789', '-79.381017']"
"Trinity Suites - Condo on York Street, Toronto",HOTEL,$208 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"CITYPLACE 1B LUX CONDO LAKESIDE SKYDOME MTCC, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63877', '-79.39892']"
"Lavish Suites - Luxury One Bedroom Condo, Toronto",HOTEL,$112 CAD,,,4.0,"1 room, 1 adult","['43.642384', '-79.38129']"
"DT City 1 BR by Jays, MTCC, CN Tower, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.638771', '-79.399123']"
"Aaira Suites, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"QuickStay - Elegance in Yorkville (Yonge & Bloor), Toronto",HOTEL,$101 CAD,,,Very Good8.0,"1 room, 1 adult","['43.67037', '-79.39413']"
"Applewood Suites - West Queen West Loft, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64305', '-79.42538']"
"Lavish Suites - 4 Bedroom Guesthouse, Toronto",HOTEL,,,,No guest ratings yet,"1 room, 1 adult","['43.76689', '-79.52452']"
"Plush Residence, Toronto",HOTEL,$268 CAD,,,Very Good8.0,"1 room, 1 adult","['43.640295', '-79.395753']"
"Applewood Suites - Executive 3 BDRM, Toronto",HOTEL,,,,Very Good8.4,"1 room, 1 adult","['43.644', '-79.38908']"
"Applewood Suites - Queen West Studio, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64472', '-79.41711']"
"Applewood Suites - Front Street West, Toronto",HOTEL,$139 CAD,,,Very Good8.2,"1 room, 1 adult","['43.644', '-79.38908']"
"Applewood Suites - The Ossington Loft, Toronto",HOTEL,$219 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64529', '-79.41893']"
"Applewood Suites - CN Tower & Convention, Toronto",HOTEL,,,,Very Good8.2,"1 room, 1 adult","['43.644', '-79.38914']"
"Mississauga Inn and Suites, Mississauga",HOTEL,$96 CAD,,,Good6.4,"1 room, 1 adult","['43.58897', '-79.74285']"
"Applewood Suites - 4 BDRM King West, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63884', '-79.42867']"
"Applewood Suites - 3 BDRM Ent. District, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"Applewood Suites - Financial District, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64141', '-79.38151']"
"Applewood Suites - Modern Paradise Loft, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.6472', '-79.4031']"
"Applewood Suites - 1 BR Wellington West, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64513', '-79.39075']"
"Applewood Suites - Ent. District Studio, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.6459', '-79.39384']"
"Applewood Suites - Convention Centre & Blue Jays, Toronto",HOTEL,$201 CAD,,,Very Good8.0,"1 room, 1 adult","['43.644', '-79.38914']"
"QuickStay - Stunning 4bdrm House in Vaughan, Vaughan",HOTEL,,,,Superb9.0,"1 room, 1 adult","['43.806754', '-79.463817']"
"QuickStay - Beautiful 5bdrm House in Vaughan, Vaughan",HOTEL,,,,,"1 room, 1 adult","['43.84408', '-79.51452']"
"Trinity Suites - Condo on Front Street, Toronto",HOTEL,$132 CAD,,,Very Good8.0,"1 room, 1 adult","['43.6444', '-79.38918']"
"Trinity Suites - Condo on York Street I, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"Applewood Suites - Danforth Avenue, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.6816', '-79.32592']"
"Applewood Suites - 2 BDRM King & Spadina, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.6459', '-79.39384']"
"Applewood Suites - 2 BDRM York & Bremner, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"Applewood Suites - Bloor West House, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64296', '-79.50983']"
"Applewood Suites - Danforth Basement, Toronto",HOTEL,,,,Good7.6,"1 room, 1 adult","['43.684', '-79.32979']"
"Applewood Suites - Fashion District Loft, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64569', '-79.40008']"
"Platinum Suites - Scotia Bank Arena, Toronto",HOTEL,$130 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64291', '-79.38054']"
"Platinum Suites - Incredible CN Tower View, Toronto",HOTEL,$129 CAD,,,Fabulous8.6,"1 room, 1 adult","['43.64155', '-79.38145']"
"Midnight Suites, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.652634', '-79.358092']"
"Bright Sub-Penthouse on Bay St, Toronto",HOTEL,$281 CAD,,,Very Good8.0,"1 room, 1 adult","['43.66236', '-79.3859']"
"Condo in the sky with a breathtaking view, Toronto",HOTEL,$175 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"QuickStay - Ultra Luxury on Front St. (Union Station), Toronto",HOTEL,,,,8.0,"1 room, 1 adult","['43.64411', '-79.38941']"
"Applewood Suites - Lakeview 3 BDRM, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"Toronto Marriott Markham, Markham",HOTEL,$148 CAD,,,Very Good8.0,"1 room, 1 adult","['43.84936', '-79.32528']"
"Luxurious 3 Bedroom Home, Brampton",HOTEL,,,,Superb9.0,"1 room, 1 adult","['43.71556', '-79.77437']"
"MiCasa Suites - Modern Executive Condo, Toronto",HOTEL,$129 CAD,,,Fabulous8.6,"1 room, 1 adult","['43.64155', '-79.38145']"
"Charlton Suites Guest House, Toronto",HOTEL,$83 CAD,,,,"1 room, 1 adult","['43.78131', '-79.43193']"
"N2N Suites - Downtown City Suites offered by Short Term Stays, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64052', '-79.39701']"
"The Anndore House, Toronto",HOTEL,$161 CAD,,,Superb9.2,"1 room, 1 adult","['43.66855', '-79.38538']"
"QuickStay - Class in Yorkville (Yonge & Bloor), Toronto",HOTEL,$98 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.67037', '-79.39413']"
"Hotel X Toronto by Library Hotel Collection, Toronto",HOTEL,$267 CAD,,,Fabulous8.6,"1 room, 1 adult","['43.63354', '-79.41243']"
"Noel Suites - York and Bremner, Toronto",HOTEL,$157 CAD,,,Superb9.2,"1 room, 1 adult","['43.64292', '-79.38149']"
"QuickStay - Chic in Yorkville (Yonge & Bloor), Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67037', '-79.39413']"
"QuickStay - Classy 5brm House in Vaughan, Vaughan",HOTEL,,,,Superb9.0,"1 room, 1 adult","['43.80917', '-79.44675']"
"Applewood Suites - Queen West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64855', '-79.40675']"
"Oasis in Midtown Toronto, Toronto",HOTEL,$110 CAD,,,,"1 room, 1 adult","['43.74544', '-79.43443']"
"Jet Furnished Suites Yorkville, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.670428', '-79.394559']"
"King Street Executive Suite, Toronto",HOTEL,$200 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.646055', '-79.393947']"
"Beautiful 4Br Downtown House. Sleeps 10, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65645', '-79.36005']"
"Pinnacle Suites - 2Br Suite, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64566', '-79.39956']"
"Elite Suites - Queen West Condo offered by Short Term Stays, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64195', '-79.42281']"
"Spacious Bachelor Apt offered by Short Term Stays, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.66397', '-79.4373']"
"WaterFront Condo offered by Short Term Stays, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63979', '-79.39794']"
"Platinum Suites - Luxury Penthouse, Toronto",HOTEL,,,,No guest ratings yet,"1 room, 1 adult","['43.64155', '-79.38145']"
"Platinum Suites - Modern Luxury High Rise Condo, Toronto",HOTEL,$199 CAD,,,Good7.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"Platinum Suites - Breathtaking CN Tower View, Toronto",HOTEL,,,,Very Good8.4,"1 room, 1 adult","['43.64141', '-79.38151']"
"The Avalon Yorkville, Toronto",HOTEL,$88 CAD,,,Good6.6,"1 room, 1 adult","['43.670246', '-79.394535']"
"Quality Inn & Suites, Oakville",HOTEL,$94 CAD,,,Good6.2,"1 room, 1 adult","['43.50731', '-79.66429']"
"QuickStay - Charming & Luxurious Downtown Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"QuickStay - Breathtaking 3-Bedroom in the Heart of Downtown, Toronto",HOTEL,$161 CAD,,,Fabulous8.8,"1 room, 1 adult","['43.64411', '-79.38941']"
"QuickStay - Gorgeous 2-Bedroom in the Heart of Downtown, Toronto",HOTEL,$110 CAD,,,4.0,"1 room, 1 adult","['43.64411', '-79.38941']"
"QuickStay - Enchantment in Yorkville (Yonge & Bloor), Toronto",HOTEL,$118 CAD,,,6.0,"1 room, 1 adult","['43.67037', '-79.39413']"
"Noel Suites - York and Simcoe, Toronto",HOTEL,$157 CAD,,,Exceptional9.4,"1 room, 1 adult","['43.64607', '-79.38554']"
"Diamond Vacation Homes - City Place, Toronto",HOTEL,$185 CAD,,,Exceptional10.0,"1 room, 1 adult","['43.63877', '-79.39892']"
"Elevate Rooms JJ Homestay, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.80557', '-79.37513']"
"Luxurious penthouse - Downtown Central, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65478', '-79.37459']"
"Bright 2 Bed Lakeview Suite, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.63877', '-79.39892']"
"Gorgeous 2 Storey Townhouse, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.63842', '-79.39786']"
"Beautiful Home by Rogers Centre, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.63877', '-79.39892']"
"City Condo By Rogers Centre, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.63877', '-79.39892']"
"City View High-Rise Condo, Toronto",HOTEL,,,,Good6.4,"1 room, 1 adult","['43.64248', '-79.38067']"
"Lovely Homestyle Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64513', '-79.39075']"
"Applewood Suites - The Annex Lofts, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.65986', '-79.4094']"
"Applewood Suites - Yorkville, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67251', '-79.39715']"
"Applewood Suites - Annex Coachhouse Loft, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65986', '-79.4094']"
"Applewood Suites - Luxury Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"Applewood Suites - Bloor & Spadina, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.66938', '-79.40456']"
"Applewood Suites - 2 BDRM King W, Toronto",HOTEL,$159 CAD,,,Good6.0,"1 room, 1 adult","['43.6459', '-79.39384']"
"Applewood Suites - Palmerston Avenue, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.655594', '-79.409694']"
"Applewood Suites - 3 Bed Waterfront Area, Toronto",HOTEL,$136 CAD,,,No guest ratings yet,"1 room, 1 adult","['43.64155', '-79.38145']"
"Applewood Suites - Kensington Market, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65555', '-79.40635']"
"Applewood Suites - Executive Basement, Toronto",HOTEL,$129 CAD,,,Good7.0,"1 room, 1 adult","['43.66711', '-79.40681']"
"Applewood Suites - Sherway Gardens, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.60535', '-79.5343']"
"Applewood Suites - City Place, Toronto",HOTEL,$139 CAD,,,Good7.0,"1 room, 1 adult","['43.639804', '-79.398179']"
"Applewood Suites - 2 BDRM Annex Loft, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65987', '-79.40931']"
"Applewood Suites - Bathurst & College, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.656148', '-79.410225']"
"Applewood Suites - The CasaDupont, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.674632', '-79.408179']"
"Applewood Suites - Chinatown Loft, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65449', '-79.39899']"
"Applewood Suites - West Queen West Lofts, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64472', '-79.41711']"
"The Atmosphere Boutique Suites, Toronto",HOTEL,$131 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64411', '-79.38941']"
"The Elements Boutique Suites, Toronto",HOTEL,$114 CAD,,,10.0,"1 room, 1 adult","['43.64382', '-79.39173']"
"Two-bedroom Superior Apartment, Mississauga",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.58593', '-79.64718']"
"Toronto Furnished Living Scarborough, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.7412', '-79.28172']"
"Richview Gardens Apartment, Toronto",HOTEL,$106 CAD,,,Exceptional9.8,"1 room, 1 adult","['43.68627', '-79.55419']"
"Noel Suites - York and Harbour St., Toronto",HOTEL,$139 CAD,,,Superb9.2,"1 room, 1 adult","['43.64124', '-79.38087']"
"QuickStay - Art Collector's Penthouse in Yorkville, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67142', '-79.39448']"
"Comfy 2 Bed House, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.69295', '-79.44663']"
"Don Mills Home, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.78115', '-79.34253']"
"Penthouse 7: Smart Luxury Tower w/Panoramic View , Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64185', '-79.4102']"
"Noel Suites - Air Canada Centre, Toronto",HOTEL,$149 CAD,,,8.0,"1 room, 1 adult","['43.64348', '-79.37908']"
"Downtown Executive Suite, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.642241', '-79.414682']"
"Royal Stays Condominiums - Downtown, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.641975', '-79.381136']"
"NB Urban Luxury Suites, Toronto",HOTEL,$135 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.63607', '-79.43671']"
"Executive High Rise Suite, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65466', '-79.37912']"
"Hotel 89 Yorkville, Toronto",HOTEL,$114 CAD,,,Good6.4,"1 room, 1 adult","['43.67236', '-79.3952']"
"Aaira Suites Grand Trunk, Toronto",HOTEL,,,,6.0,"1 room, 1 adult","['43.64164', '-79.38256']"
"Holiday Toronto, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67745', '-79.38007']"
"Parkside Student Residence, Toronto",HOTEL,,,,Fair4.2,"1 room, 1 adult","['43.66208', '-79.37699']"
"Centennial Place Student Residence Scarborough, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.784352', '-79.22991']"
"Home Base, Markham",HOTEL,$27 CAD,,,Good7.4,"1 room, 1 adult","['43.82943', '-79.32202']"
"High Rise 2BR next to Air Canada Ct, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64141', '-79.38151']"
"MiCasa Suites - Stylish Condo in the Heart of Downtown, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64382', '-79.39173']"
"MiCasa Suites - Stylish Condo in Maple Leaf Square, Toronto",HOTEL,,,,Good6.4,"1 room, 1 adult","['43.64288', '-79.38066']"
"Simply Comfort. Gorgeous Apartments in the Heart of Toronto, Toronto",HOTEL,$99 CAD,,,6.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"Luxury cozy 9 bedrooms vacation home , Richmond Hill",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.85356', '-79.41165']"
"iHost Suites, Toronto",HOTEL,$127 CAD,,,Good7.4,"1 room, 1 adult","['43.64155', '-79.38145']"
"NAPA Furnished Executive Suites, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64411', '-79.38941']"
"NAPA Furnished Suites Square One, Mississauga",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.58727', '-79.64129']"
"Noel Suites - Fashion District, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.643834', '-79.402659']"
"Elevate Rooms Ellesmere Subway Station Guest House, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.764538', '-79.282124']"
"Newly Designed 1BR Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64025', '-79.39596']"
"Modern 1BR Condo - Stunning View, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64751', '-79.39272']"
"Amazing Reno 2BR Apartment, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.66886', '-79.33666']"
"Amazing 1BR Unit in Popular, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64638', '-79.39353']"
"Beautifully Decorated 1BR Unit, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.65495', '-79.38468']"
"Gorgeous 1BR House in Riverdale, Toronto",HOTEL,,,,Good6.0,"1 room, 1 adult","['43.67155', '-79.34611']"
"Luxury 2BR Condo in Popular Queen West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.642908', '-79.427975']"
"Amazing 1BR Apartment Near Mall, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.72383', '-79.44522']"
