"Days Inn by Wyndham Toronto West Mississauga, Mississauga",HOTEL,$114 CAD,,See all 672 Hotels.com reviews,Good6.4,"1 room, 1 adult","['43.626422', '-79.629361']"
"Lovely 2BR apartment, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67103', '-79.29682']"
"Stunning 2BR Unit, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67103', '-79.29682']"
"Spectacular 1BR Unit, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.67094', '-79.29666']"
"Charming 1 Bedroom Town Home, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.67231', '-79.38879']"
"Fantastic 2BR Town Home, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64075', '-79.42693']"
"Gorgeous 1BR Condo at Eaton Centre, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65488', '-79.37922']"
"Beautiful Two Level House in Yorkville, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.67383', '-79.39298']"
"Stunning 1BR Den Stunning View, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64571', '-79.39311']"
"Newly Renovated Studio, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.66188', '-79.38571']"
"Stunning 1BR Condo Downtown Location, Toronto",HOTEL,,,,Good6.0,"1 room, 1 adult","['43.66188', '-79.38571']"
"Amazing 1BR in Popular King West, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64377', '-79.40135']"
"Spectular 1BR Condo in Hot King West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64377', '-79.40135']"
"Stylish Condo in Amazing King West Area, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64377', '-79.40135']"
"Stunning 1BR Condo in Popular King West, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64377', '-79.40135']"
"Luxury 1BR in the Heart of King West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64377', '-79.40135']"
"Beautiful House in Forest Hill, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.6902', '-79.41252']"
"Absolutely Stunning Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64579', '-79.39958']"
"Spacious 3BR Forest Hill Unit, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.70331', '-79.40581']"
"Grand Forest Hill 2BR Hideaway, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.70331', '-79.40581']"
"Spacious 1BR - King Bed and Terrace, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67001', '-79.38409']"
"Spectacular 1BR Unit - King Bed, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67001', '-79.38409']"
"Spacious 1BR Penthouse - Amazing Terrace, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67001', '-79.38409']"
"Stunning 1BR Basement Apt - King Size, Toronto",HOTEL,,,,No guest ratings yet,"1 room, 1 adult","['43.67001', '-79.38409']"
"1 BR Prime Location In City, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64697', '-79.40621']"
"Trendy 1BR Unit on Queen St. W., Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64697', '-79.40621']"
"Stunning New Condo - Heart of King West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64549', '-79.39239']"
"Pelican Suite at Harbour Plaza, Toronto",HOTEL,,,,Exceptional10.0,"1 room, 1 adult","['43.64185', '-79.37884']"
"Pelicanstay at Square One Mall, Mississauga",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.58705', '-79.64088']"
"Pelicanstay at Yonge & Sheppard North York, Toronto",HOTEL,,,,Good7.2,"1 room, 1 adult","['43.761578', '-79.410214']"
"Pelicanstay at Rogers Centre, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64151', '-79.38955']"
"Pelicanstay at The Pantages, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.65466', '-79.37912']"
"Pelicanstay in Downtown Toronto, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64411', '-79.38941']"
"Executive Suite at Brampton House, Brampton",HOTEL,,,,Good6.4,"1 room, 1 adult","['43.664046', '-79.794313']"
"Pelicanstay at Blue Jays Way, Toronto",HOTEL,,,,Good6.8,"1 room, 1 adult","['43.64382', '-79.39173']"
"Pelicanstay in Toronto Entertainment District, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6388', '-79.39878']"
"Simply Comfort. Amazing Downtown Apartments, Toronto",HOTEL,$99 CAD,,,Superb9.0,"1 room, 1 adult","['43.638373', '-79.397593']"
"QuickStay - Upscale Condo (Lake View), Toronto",HOTEL,$110 CAD,,,Very Good8.4,"1 room, 1 adult","['43.64293', '-79.38149']"
"Pelicanstay in Toronto Fashion District, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64566', '-79.39956']"
"Pelicanstay in Churchill Meadows, Mississauga",HOTEL,,,,No guest ratings yet,"1 room, 1 adult","['43.55682', '-79.75361']"
"Executive Suite at Liberty Village, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64237', '-79.42454']"
"QuickStay - Premium 2-Bedroom with CN Tower & Lake Views, Toronto",HOTEL,$115 CAD,,,Very Good8.2,"1 room, 1 adult","['43.64031', '-79.39837']"
"Comfy Lakeside Home by Skydome, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.63834', '-79.39822']"
"Bisha - 5 Star New Luxury Condo, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64549', '-79.39239']"
"New Modern - DT King W Spacious 3BR, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64052', '-79.39701']"
"CN Tower View High Floor Free Parking, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64155', '-79.38145']"
"Modern Skyscraper Studio by CN Tower, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64258', '-79.38717']"
"Premium 2 Bed Luxury Bath + Parking, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.637473', '-79.404571']"
"Lower Penthouse in the City, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64509', '-79.40222']"
"Downtown Toronto Luxury Condo, Toronto",HOTEL,$143 CAD,,,8.0,"1 room, 1 adult","['43.64041', '-79.39724']"
"iResidence in Toronto- Vacation Home, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.6308', '-79.5633']"
"The Bishop Stays, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.67377', '-79.39321']"
"The Pier Boutique, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6422', '-79.37195']"
"N2N Suites - ICE CityView Suite by Short Term Stays, Toronto",HOTEL,,,,2.0,"1 room, 1 adult","['43.642005', '-79.381189']"
"QuickStay - Classic & Trendy Yorkville Condo (Yonge & Bloor), Toronto",HOTEL,$112 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.67037', '-79.39482']"
"Park Inn by Radisson Brampton, On, Brampton",HOTEL,$93 CAD,,,Fabulous8.6,"1 room, 1 adult","['43.77155', '-79.6579']"
"QuickStay - Incredible Downtown Condo (Yonge & College), Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.66137', '-79.3831']"
"Simply Comfort. Maple Leaf Square, Toronto",HOTEL,$99 CAD,,,Superb9.0,"1 room, 1 adult","['43.642479', '-79.383398']"
"Brockton Cave, Toronto",HOTEL,$100 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.65022', '-79.4363']"
"QuickStay - Premium 2bdrm Downtown Condo, Toronto",HOTEL,$149 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.64293', '-79.38149']"
"Visitor Accommodation, Toronto",HOTEL,$235 CAD,,,Good7.0,"1 room, 1 adult","['43.65446', '-79.37921']"
"Amazing New 1BR Condo with Parking, Toronto",HOTEL,,,,No guest ratings yet,"1 room, 1 adult","['43.75674', '-79.4071']"
"1BR Great Location Spectacular View, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64052', '-79.39701']"
"Beautiful Large 3BR Condo with Parking, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6388', '-79.39878']"
"The Pinnacle Boutique Suites, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64623', '-79.38356']"
"Pinnacle Suites - 3BR Penthouse offered by Short Term Stays, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64529', '-79.40263']"
"Kensington Suites, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.656221', '-79.404151']"
"Yorkville's Finest Yonge & Bloor, Toronto",HOTEL,$224 CAD,,,Good7.0,"1 room, 1 adult","['43.67212', '-79.39055']"
"Yorkville's Charm Yonge & Bloor, Toronto",HOTEL,$183 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.67212', '-79.39055']"
"Perfectly Located Condo CN Tower View, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.642206', '-79.381177']"
"Yorkville Fantasy Yonge & Bloor 2BR 2BT, Toronto",HOTEL,$254 CAD,,,Very Good8.0,"1 room, 1 adult","['43.671874', '-79.38786']"
"Stylish and Central Condo, Toronto",HOTEL,$101 CAD,,,Very Good8.0,"1 room, 1 adult","['43.64185', '-79.38631']"
"Yorkville Penthouse Studio Yonge & Bloor, Toronto",HOTEL,$184 CAD,,,,"1 room, 1 adult","['43.67162', '-79.39207']"
"Plush Residence Downtown, Toronto",HOTEL,$180 CAD,,,Superb9.0,"1 room, 1 adult","['43.642106', '-79.381165']"
"Dairy Homestay, Toronto",HOTEL,$69 CAD,,,,"1 room, 1 adult","['43.73013', '-79.25511']"
"Applewood Suites - Etobicoke, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.60131', '-79.50224']"
"QuickStay - Sunlit Luxury Loft on King West, Toronto",HOTEL,$112 CAD,,,Good7.0,"1 room, 1 adult","['43.641428', '-79.414998']"
"Luxury Yorkville Penthouse Suite, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.67495', '-79.40013']"
"Three Bedroom Luxury Suite, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.644', '-79.38904']"
"Hideaway - The Butler's Pantry, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.66676', '-79.4005']"
"Luxury 2BR Condo in Yorkville, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.67209', '-79.38788']"
"Newly Renovated 2BR Townhome, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.6685', '-79.37723']"
"Amazing 1BR Condo in Yorkville, Toronto",HOTEL,,,,Good6.6,"1 room, 1 adult","['43.67209', '-79.38788']"
"Bright Studio Apartment Spectacular View, Toronto",HOTEL,,,,Good6.4,"1 room, 1 adult","['43.63876', '-79.41626']"
"Diamond Suite, Toronto",HOTEL,$221 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.644', '-79.38904']"
"Opal Suite, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64128', '-79.4001']"
"Aaira Suites at Fort York, Toronto",HOTEL,$121 CAD,,,Good7.0,"1 room, 1 adult","['43.63648', '-79.40468']"
"Aaira Suites 2 Bedrooms at Grand Trunk, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64164', '-79.38256']"
"Aaira Suites 2 Bedrooms, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64153', '-79.38144']"
"Vacation in Toronto Suites, Toronto",HOTEL,,,,Fair4.6,"1 room, 1 adult","['43.66198', '-79.38649']"
"Spacious Open Condo with 2 Beds, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.63522', '-79.40199']"
"Newly Renovated 3BR Town Home, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64131', '-79.41787']"
"Executive Suite Entertainment District, Toronto",HOTEL,$100 CAD,,,Very Good8.0,"1 room, 1 adult","['43.647605', '-79.392562']"
"Style in Yorkville, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67216', '-79.39032']"
"QuickStay - Cityscape Condo in Fort York (CN Tower View) , Toronto",HOTEL,$98 CAD,,,Good7.0,"1 room, 1 adult","['43.63634', '-79.40682']"
"Richview Gardens Suite, Toronto",HOTEL,$179 CAD,,,Good7.0,"1 room, 1 adult","['43.68676', '-79.55432']"
"Newly Decorated 2BR Financial District, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6505', '-79.38229']"
"Bsk Luxury Club, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64025', '-79.39596']"
"The York Boutique Suites, Toronto",HOTEL,$113 CAD,,,10.0,"1 room, 1 adult","['43.641937', '-79.38176']"
"Elevate Rooms at Spadina & Bloor , Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.6675', '-79.40702']"
"Elevate Rooms Guesthouse on Spadina, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67114', '-79.40529']"
"Two Peas Pod Hostel, Toronto",HOTEL,$119 CAD,,,Good7.0,"1 room, 1 adult","['43.65675', '-79.39923']"
"Easyhosts.Unique Central Victorian House, Toronto",HOTEL,$179 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.6587', '-79.37286']"
"Presidential 3Br Condo - Core Downtown, Toronto",HOTEL,$200 CAD,,,Good7.0,"1 room, 1 adult","['43.64154', '-79.38144']"
"Veeds Private Suites York St, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.64162', '-79.3814']"
"Hotel Suites near Eaton Centre, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65466', '-79.37912']"
"Stunning Harbourfront Condo, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.63766', '-79.40247']"
"Luxurious Modern Townhouse, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.652253', '-79.40863']"
"Execstay - Luxury Yorkville Suites, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.67037', '-79.39413']"
"Downtown Studio in Dundas Square, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.654546', '-79.378829']"
"EST Hotel, Toronto",HOTEL,$96 CAD,,,Good6.6,"1 room, 1 adult","['43.744309', '-79.605933']"
"Beautifully 1BR Condo at the Waterfront, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.644862', '-79.363906']"
"Gardens at Queen Luxury One Bedroom, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.649299', '-79.404443']"
"Brand New Three Bedroom in City Core, Toronto",HOTEL,,,,10.0,"1 room, 1 adult","['43.638679', '-79.399096']"
"Luxury One Bedroom by Rogers Centre, Toronto",HOTEL,,,,Exceptional9.4,"1 room, 1 adult","['43.644386', '-79.38915']"
"Elevate Rooms near Allan Gardens, Toronto",HOTEL,$86 CAD,,,Very Good8.2,"1 room, 1 adult","['43.66387', '-79.37453']"
"Exquisite 55th Floor 2Bed/2bath+Parking, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.641885', '-79.382517']"
"Easyhosts.Amazing Victorian House, Toronto",HOTEL,$79 CAD,,,Good7.0,"1 room, 1 adult","['43.6587', '-79.37286']"
"Sarkar Suites - Maple Leaf Square, Toronto",HOTEL,$191 CAD,,,Good7.6,"1 room, 1 adult","['43.64291', '-79.38054']"
"Sarkar Suites - Entertainment District, Toronto",HOTEL,$91 CAD,,,Good7.0,"1 room, 1 adult","['43.64154', '-79.38144']"
"Sarkar Suites - Downtown Apartments, Toronto",HOTEL,,,,6.0,"1 room, 1 adult","['43.64164', '-79.38256']"
"Sarkar Suites - CN Tower Rogers Centre, Toronto",HOTEL,$118 CAD,,,Good7.6,"1 room, 1 adult","['43.64151', '-79.38955']"
"Sarkar Suites - Blue Jays Way, Toronto",HOTEL,$118 CAD,,,Good7.6,"1 room, 1 adult","['43.64385', '-79.39182']"
"Altitude Suites Bay Street by Teristo Group, Toronto",HOTEL,$321 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.66198', '-79.38649']"
"Cozy Studio Condo with Great View, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.63712', '-79.40462']"
"3 Bedrooms Design Home, Toronto",HOTEL,,,,Good7.6,"1 room, 1 adult","['43.67271', '-79.40647']"
"2 Bedrooms Apartment near Kensington Market  Unit 1, Toronto",HOTEL,,,,Good6.8,"1 room, 1 adult","['43.65564', '-79.39866']"
"Studio Apartment near Kensington Market  Unit 3, Toronto",HOTEL,,,,Very Good8.2,"1 room, 1 adult","['43.65564', '-79.39866']"
"1 Bedroom Bedrooms Apartment near Kensington Market  Unit 4, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65564', '-79.39866']"
"2 Bedrooms Apartment near Kensington Market  Unit 5, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.65564', '-79.39866']"
"2 Bedrooms Apartment near Kensington Market  Unit 9, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65564', '-79.39866']"
"2 Bedrooms Apartment near Kensington Market  Unit 10, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65564', '-79.39866']"
"2 Bedrooms Suite near Kensington Market  Unit 1, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.65143', '-79.40857']"
"3 Bedrooms Suite near Kensington Market  Unit 2, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65143', '-79.40857']"
"Breathtaking CN Tower View, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64154', '-79.38144']"
"QuickStay - Upscale Yorkville Condo (Yonge & Bloor), Toronto",HOTEL,,,,10.0,"1 room, 1 adult","['43.67037', '-79.39482']"
"QuickStay - Style in Yorkville (Yonge & Bloor), Toronto",HOTEL,$113 CAD,,,Very Good8.4,"1 room, 1 adult","['43.67037', '-79.39482']"
"QuickStay - Executive Condo in Yorkville (Yonge & Bloor), Toronto",HOTEL,$106 CAD,,,Good7.0,"1 room, 1 adult","['43.67192', '-79.38746']"
"Backpacker College @ University of Toronto - New College Residence - Willson Hall , Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.66154', '-79.40087']"
"The Mews Boutique Suites, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.637523', '-79.400877']"
"Luxury Lakeview Skyscraper by CN Tower, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.641992', '-79.38162']"
"The Woodbine Beach House, Toronto",HOTEL,$79 CAD,,,Good7.0,"1 room, 1 adult","['43.66925', '-79.3014']"
"The Drake Hotel, Toronto",HOTEL,$229 CAD,,,Fabulous8.6,"1 room, 1 adult","['43.64315', '-79.42459']"
"Executive Suites at St. Clair West, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.68569', '-79.4047']"
"The Yorkville Boutique Suites, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.67037', '-79.39413']"
"The Wharf Boutique Suites, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.63874', '-79.39955']"
"CN Tower View : Business & Travel Suites, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.66198', '-79.38649']"
"Applewood Hills Apartment, Mississauga",HOTEL,$96 CAD,,,Very Good8.0,"1 room, 1 adult","['43.63272', '-79.59058']"
"Luxury Waterfront City Place Condo, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.63979', '-79.39794']"
"Sunset Corner, Vaughan",HOTEL,,,,Superb9.0,"1 room, 1 adult","['43.83718', '-79.45876']"
"Kensington Apartments, Toronto",HOTEL,$59 CAD,,,Fair5.0,"1 room, 1 adult","['43.652169', '-79.402284']"
"Executive 3BR next to Scotia Arena, Toronto",HOTEL,$250 CAD,,,Good7.0,"1 room, 1 adult","['43.6418', '-79.382808']"
"High-Rise Junior 2Br Condo downtown, Toronto",HOTEL,$109 CAD,,,Good7.0,"1 room, 1 adult","['43.64154', '-79.38144']"
"QuickStay - Yorkville Paradise (Yonge & Bloor), Toronto",HOTEL,$113 CAD,,,Good7.0,"1 room, 1 adult","['43.67037', '-79.39482']"
"416 Toronto condominiums, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.6597', '-79.38583']"
"QuickStay - Extravagant Downtown Condo, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.64786', '-79.39028']"
"The Jameson Stays, Toronto",HOTEL,$101 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.63711', '-79.43533']"
"The Maple Boutique Suites, Toronto",HOTEL,$140 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.64291', '-79.38054']"
"Grand 2BR Condo with Great Views, Toronto",HOTEL,,,,Good7.0,"1 room, 1 adult","['43.64761', '-79.39057']"
"Gorgeous 2BR with Stunning Views, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.65466', '-79.37912']"
"Brand New 2BR Town Home with Parking, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.6555', '-79.35361']"
"Stunning Two Level Home 3 Bedrooms, Toronto",HOTEL,,,,Exceptional9.6,"1 room, 1 adult","['43.63971', '-79.43429']"
"The Dover Boutique Suites, Toronto",HOTEL,,,,Very Good8.0,"1 room, 1 adult","['43.64316', '-79.42246']"
"QuickStay - Chic Condo in Yorkville (Yonge & Bloor), Toronto",HOTEL,$112 CAD,,,Good7.0,"1 room, 1 adult","['43.67037', '-79.39482']"
"Penthouse with CN Tower view, Toronto",HOTEL,$276 CAD,,,Exceptional9.6,"1 room, 1 adult","['43.63712', '-79.40462']"
"Markham Luxurious Home, Markham",HOTEL,,,,,"1 room, 1 adult","['43.87807', '-79.24945']"
"Spacious 2 Br condo by CN Tower, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.63979', '-79.39794']"
"Toronto Luxury Suites, Toronto",HOTEL,,,,,"1 room, 1 adult","['43.7561', '-79.41444']"
